162

320

     0    -1.541446831663017e-07     2.690713539845092e-09        0.7200327927971245     0     0     0     0     0     0.0e1
     1        0.5210203230271885        0.3785435877643429        0.3220087454462536     0     0     0     0     0     0
     2       -0.1990121481320132        0.6124963720719354        0.3220084386575118     0     0     0     0     0     0
     3        -0.644016758010866      2.69071432484885e-09        0.3220082943471598     0     0     0     0     0     0
     4       -0.1990121410414939       -0.6124963702391293        0.3220084386575118     0     0     0     0     0     0
     5        0.5210203230271885       -0.3785435859437434        0.3220087454462537     0     0     0     0     0     0
     6        0.6440167647348206      2.66097711682638e-09       -0.3220082552307778     0     0     0     0     0     0
     7        0.1990121477654486        0.6124963720658321       -0.3220083877738937     0     0     0     0     0     0
     8       -0.5210203163032339        0.3785435877704461       -0.3220086945626356     0     0     0     0     0     0
     9       -0.5210202888463499       -0.3785435859376401       -0.3220086945626356     0     0     0     0     0     0
    10        0.1990121548559679       -0.6124963702452326       -0.3220083877738937     0     0     0     0     0     0
    11     1.594491757815606e-07     2.684609993994393e-09       -0.7200327654479782     0     0     0     0     0     -0.0e1
    12        0.3054360278754798        0.2219124261635615        0.6108727601491104     0     0     0     0     0     0
    13        0.6108722409090109     1.217814292117647e-09        0.3775403478915192     0     0     0     0     0     0
    14        0.3054360278754799       -0.2219124228675963        0.6108727601491105     0     0     0     0     0     0
    15       -0.1166663656588774        0.3590618392417137        0.6108725818709484     0     0     0     0     0     0
    16        0.1887698473746539        0.5809742623441944         0.377540172894607     0     0     0     0     0     0
    17       -0.3775400249265501     3.061081317128692e-09        0.6108724924845499     0     0     0     0     0     0
    18       -0.4942062054273761        0.3590618392417141        0.3775399052300465     0     0     0     0     0     0
    19       -0.1166663647440946       -0.3590618349546535        0.6108725818709483     0     0     0     0     0     0
    20       -0.4942061968563433       -0.3590618349546532        0.3775399052300465     0     0     0     0     0     0
    21        0.1887698482894367       -0.5809742608833309         0.377540172894607     0     0     0     0     0     0
    22        0.6829760536695205        0.2219124261439628      2.87121959874348e-07     0     0     0     0     0     0
    23        0.6829760536695204       -0.2219124228871952     2.871219598812869e-07     0     0     0     0     0     0
    24         0.422102393487065         0.580974262336817     2.038207628889122e-07     0     0     0     0     0     0
    25        0.4942062058517627        0.3590618392213273       -0.3775398635112964     0     0     0     0     0     0
    26    -4.729231242728282e-11        0.7181236744320392     2.882385065697268e-08     0     0     0     0     0     0
