  3.497425e+00  3.497425e+00  4.788021e+01          9000          9267
  1.422541e+00  1.422541e+00  4.786615e+01          9100          9370
  3.281844e+00  3.281844e+00  4.785382e+01          9200          9473
  3.848111e+00  3.848111e+00  4.783665e+01          9300          9577
  4.267227e+00  4.267227e+00  4.781437e+01          9400          9678
  3.581802e+00  3.581802e+00  4.778194e+01          9500          9779
  5.867918e+00  5.867918e+00  4.772615e+01          9600          9885
  1.874430e+01  1.874430e+01  4.763724e+01          9700          9988
  1.119070e+01  1.119070e+01  4.754620e+01          9800         10089
  1.315161e+01  1.315161e+01  4.746604e+01          9900         10192
  7.161667e+00  7.161667e+00  4.738893e+01         10000         10297
  1.876434e+01  1.876434e+01  4.732372e+01         10100         10405
  3.030747e+00  3.030747e+00  4.728822e+01         10200         10506
  8.443085e+00  8.443085e+00  4.726166e+01         10300         10612
  7.752508e+00  7.752508e+00  4.723628e+01         10400         10713
  2.085478e+00  2.085478e+00  4.722002e+01         10500         10815
  3.176991e+00  3.176991e+00  4.720890e+01         10600         10920
  2.500248e+00  2.500248e+00  4.720057e+01         10700         11029
  3.924831e+00  3.924831e+00  4.718899e+01         10800         11132
  4.443865e+00  4.443865e+00  4.717907e+01         10900         11234
  3.293726e+00  3.293726e+00  4.717209e+01         11000         11335
  2.430748e+00  2.430748e+00  4.716693e+01         11100         11438
  2.757771e+00  2.757771e+00  4.715996e+01         11200         11540
  6.235964e+00  6.235964e+00  4.715236e+01         11300         11642
  1.688149e+00  1.688149e+00  4.714271e+01         11400         11745
  1.244748e+00  1.244748e+00  4.713570e+01         11500         11852
  1.303567e+00  1.303567e+00  4.713099e+01         11600         11955
  5.131779e+00  5.131779e+00  4.712473e+01         11700         12058
  2.889211e+00  2.889211e+00  4.711777e+01         11800         12161
  3.954521e+00  3.954521e+00  4.711030e+01         11900         12262
  2.837969e+00  2.837969e+00  4.710060e+01         12000         12363
  1.861742e+00  1.861742e+00  4.708913e+01         12100         12465
  1.114940e+00  1.114940e+00  4.708413e+01         12200         12569
  2.247063e+00  2.247063e+00  4.708048e+01         12300         12673
  1.260807e+00  1.260807e+00  4.707487e+01         12400         12775
  1.406375e+01  1.406375e+01  4.706582e+01         12500         12880
  1.901181e+00  1.901181e+00  4.705454e+01         12600         12982
  6.177011e+00  6.177011e+00  4.703807e+01         12700         13087
  4.458857e+00  4.458857e+00  4.701494e+01         12800         13189
  2.813655e+00  2.813655e+00  4.699521e+01         12900         13292
  5.552731e+00  5.552731e+00  4.697358e+01         13000         13395
  6.670596e+00  6.670596e+00  4.694324e+01         13100         13498
  1.000501e+01  1.000501e+01  4.691297e+01         13200         13603
  2.157922e+01  2.157922e+01  4.687603e+01         13300         13706
  3.463681e+00  3.463681e+00  4.684853e+01         13400         13809
  3.376483e+00  3.376483e+00  4.683057e+01         13500         13912
  2.742652e+00  2.742652e+00  4.681507e+01         13600         14015
  3.207004e+00  3.207004e+00  4.680446e+01         13700         14120
  2.038576e+00  2.038576e+00  4.679517e+01         13800         14224
  8.749319e+00  8.749319e+00  4.678911e+01         13900         14327
  4.035743e+00  4.035743e+00  4.678567e+01         14000         14431
  7.135755e-01  7.135755e-01  4.678366e+01         14100         14533
  1.476314e+00  1.476314e+00  4.678127e+01         14200         14635
  1.096118e+00  1.096118e+00  4.677842e+01         14300         14738
  5.910977e+00  5.910977e+00  4.677407e+01         14400         14844
  2.780306e+00  2.780306e+00  4.676983e+01         14500         14948
  4.843040e+00  4.843040e+00  4.676172e+01         14600         15052
  2.348813e+00  2.348813e+00  4.675197e+01         14700         15155
  3.023978e+00  3.023978e+00  4.674161e+01         14800         15256
  3.159929e+00  3.159929e+00  4.673245e+01         14900         15361
  5.332887e+00  5.332887e+00  4.672044e+01         15000         15464
  4.894432e+00  4.894432e+00  4.669861e+01         15100         15566
  1.667450e+01  1.667450e+01  4.666952e+01         15200         15669
  3.556493e+00  3.556493e+00  4.662837e+01         15300         15772
  3.607004e+00  3.607004e+00  4.659107e+01         15400         15875
  7.492822e+00  7.492822e+00  4.655934e+01         15500         15976
  3.748433e+00  3.748433e+00  4.653243e+01         15600         16077
  1.572388e+01  1.572388e+01  4.650560e+01         15700         16179
  5.667766e+00  5.667766e+00  4.648559e+01         15800         16281
  6.281482e+00  6.281482e+00  4.646824e+01         15900         16383
  5.823059e+00  5.823059e+00  4.645624e+01         16000         16486
  2.009520e+00  2.009520e+00  4.644816e+01         16100         16587
  1.080542e+00  1.080542e+00  4.644211e+01         16200         16691
  9.477030e-01  9.477030e-01  4.643407e+01         16300         16794
  5.713556e+00  5.713556e+00  4.642403e+01         16400         16896
  3.511838e+00  3.511838e+00  4.641266e+01         16500         17002
  2.405911e+00  2.405911e+00  4.640511e+01         16600         17105
  2.648272e+00  2.648272e+00  4.639638e+01         16700         17209
  3.904021e+00  3.904021e+00  4.638686e+01         16800         17314
  1.746720e+00  1.746720e+00  4.638128e+01         16900         17415
  9.277213e-01  9.277213e-01  4.637534e+01         17000         17518
  3.618128e+00  3.618128e+00  4.636948e+01         17100         17619
  9.906955e-01  9.906955e-01  4.636363e+01         17200         17723
  4.307797e+00  4.307797e+00  4.635910e+01         17300         17825
  9.824730e-01  9.824730e-01  4.635469e+01         17400         17928
  2.612866e+00  2.612866e+00  4.634999e+01         17500         18030
  9.391570e-01  9.391570e-01  4.634532e+01         17600         18131
  4.935515e+00  4.935515e+00  4.633845e+01         17700         18232
  7.514788e-01  7.514788e-01  4.633277e+01         17800         18333
  1.662826e+00  1.662826e+00  4.632856e+01         17900         18434
  5.705839e+00  5.705839e+00  4.632352e+01         18000         18537
  2.683044e+00  2.683044e+00  4.631932e+01         18100         18638
  7.756174e-01  7.756174e-01  4.631615e+01         18200         18742
  1.494570e+00  1.494570e+00  4.631315e+01         18300         18847
  1.939979e+00  1.939979e+00  4.630910e+01         18400         18950
  2.154996e+00  2.154996e+00  4.630468e+01         18500         19054
  1.192888e+00  1.192888e+00  4.629984e+01         18600         19160
  1.073791e+00  1.073791e+00  4.629425e+01         18700         19266
  3.235817e+00  3.235817e+00  4.629066e+01         18800         19368
  2.441323e+00  2.441323e+00  4.628876e+01         18900         19471
  2.072951e+00  2.072951e+00  4.628700e+01         19000         19571
  1.964374e+00  1.964374e+00  4.628539e+01         19100         19672
  4.608578e-01  4.608578e-01  4.628338e+01         19200         19772
  7.003126e+00  7.003126e+00  4.628012e+01         19300         19874
  1.784248e+00  1.784248e+00  4.627699e+01         19400         19977
  9.610634e-01  9.610634e-01  4.627387e+01         19500         20079
  4.948913e+00  4.948913e+00  4.627083e+01         19600         20180
  1.153072e+00  1.153072e+00  4.626894e+01         19700         20281
  3.301706e+00  3.301706e+00  4.626531e+01         19800         20384
  1.254819e+00  1.254819e+00  4.626131e+01         19900         20487
  1.593377e+00  1.593377e+00  4.625326e+01         20000         20591
  2.272980e+00  2.272980e+00  4.624537e+01         20100         20694
  2.049292e+00  2.049292e+00  4.623798e+01         20200         20794
  9.619853e+00  9.619853e+00  4.622775e+01         20300         20896
  2.478715e+00  2.478715e+00  4.621314e+01         20400         20997
  2.650372e+00  2.650372e+00  4.619989e+01         20500         21099
  1.603262e+00  1.603262e+00  4.618870e+01         20600         21203
  1.857277e+00  1.857277e+00  4.617780e+01         20700         21308
  7.311715e+00  7.311715e+00  4.616722e+01         20800         21410
  1.705104e+00  1.705104e+00  4.615570e+01         20900         21513
  4.036932e+00  4.036932e+00  4.614813e+01         21000         21617
  2.594761e+00  2.594761e+00  4.614311e+01         21100         21718
  1.586700e+00  1.586700e+00  4.613786e+01         21200         21824
  1.028848e+00  1.028848e+00  4.613306e+01         21300         21924
  3.035873e+00  3.035873e+00  4.612920e+01         21400         22029
  1.239752e+00  1.239752e+00  4.612652e+01         21500         22131
  2.793818e+00  2.793818e+00  4.612321e+01         21600         22234
  1.370997e+00  1.370997e+00  4.612001e+01         21700         22337
  1.607574e+00  1.607574e+00  4.611651e+01         21800         22440
  1.601676e+00  1.601676e+00  4.611248e+01         21900         22542
  1.364824e+00  1.364824e+00  4.610710e+01         22000         22648
  1.252822e+00  1.252822e+00  4.610257e+01         22100         22751
  4.561926e-01  4.561926e-01  4.610014e+01         22200         22855
  7.733225e-01  7.733225e-01  4.609793e+01         22300         22961
  5.801474e-01  5.801474e-01  4.609575e+01         22400         23066
  4.584858e+00  4.584858e+00  4.609344e+01         22500         23167
  8.774655e-01  8.774655e-01  4.609142e+01         22600         23271
  1.356771e+00  1.356771e+00  4.608977e+01         22700         23374
  1.650386e+00  1.650386e+00  4.608829e+01         22800         23476
  1.073065e+00  1.073065e+00  4.608656e+01         22900         23579
  2.044314e+00  2.044314e+00  4.608425e+01         23000         23682
  1.995545e+00  1.995545e+00  4.608281e+01         23100         23786
  1.001998e+00  1.001998e+00  4.608168e+01         23200         23887
  4.683051e-01  4.683051e-01  4.608093e+01         23300         23990
  2.490165e+00  2.490165e+00  4.608002e+01         23400         24093
  3.445943e+00  3.445943e+00  4.607853e+01         23500         24197
  9.286555e-01  9.286555e-01  4.607661e+01         23600         24302
  1.244654e+00  1.244654e+00  4.607452e+01         23700         24405
  4.289809e+00  4.289809e+00  4.607213e+01         23800         24510
  1.724152e+00  1.724152e+00  4.606804e+01         23900         24611
  1.701301e+00  1.701301e+00  4.606387e+01         24000         24714
  2.177117e+00  2.177117e+00  4.605423e+01         24100         24817
  3.939165e+00  3.939165e+00  4.603111e+01         24200         24919
  1.877317e+00  1.877317e+00  4.601291e+01         24300         25023
  2.502933e+00  2.502933e+00  4.599724e+01         24400         25126
  3.298363e+00  3.298363e+00  4.598358e+01         24500         25235
  9.539958e+00  9.539958e+00  4.597382e+01         24600         25340
  2.478921e+00  2.478921e+00  4.596369e+01         24700         25443
  3.390732e+00  3.390732e+00  4.594912e+01         24800         25547
  3.134663e+00  3.134663e+00  4.592787e+01         24900         25651
  6.549704e+00  6.549704e+00  4.590427e+01         25000         25752
  1.549733e+00  1.549733e+00  4.588607e+01         25100         25855
  3.402021e+00  3.402021e+00  4.587417e+01         25200         25957
  2.379581e+00  2.379581e+00  4.585975e+01         25300         26058
  5.071511e+00  5.071511e+00  4.583836e+01         25400         26160
  4.032244e+00  4.032244e+00  4.582260e+01         25500         26263
  5.411240e+00  5.411240e+00  4.581616e+01         25600         26365
  1.284231e+00  1.284231e+00  4.581363e+01         25700         26466
  1.095304e+00  1.095304e+00  4.581077e+01         25800         26568
  8.972816e-01  8.972816e-01  4.580857e+01         25900         26671
  1.108890e+00  1.108890e+00  4.580604e+01         26000         26776
  2.188336e+00  2.188336e+00  4.580350e+01         26100         26877
  1.173546e+00  1.173546e+00  4.580100e+01         26200         26980
  6.271379e-01  6.271379e-01  4.579825e+01         26300         27083
  2.346681e+00  2.346681e+00  4.579586e+01         26400         27184
  1.753220e+00  1.753220e+00  4.579352e+01         26500         27285
  2.605501e+00  2.605501e+00  4.579144e+01         26600         27388
  1.046559e+00  1.046559e+00  4.578865e+01         26700         27490
  1.906536e+00  1.906536e+00  4.578561e+01         26800         27591
  4.389051e+00  4.389051e+00  4.578352e+01         26900         27695
  2.083817e+00  2.083817e+00  4.578163e+01         27000         27799
  6.990564e-01  6.990564e-01  4.578012e+01         27100         27902
  1.379488e+00  1.379488e+00  4.577881e+01         27200         28003
  1.267359e+00  1.267359e+00  4.577737e+01         27300         28106
  1.320388e+00  1.320388e+00  4.577578e+01         27400         28209
  1.532584e+00  1.532584e+00  4.577407e+01         27500         28313
  3.003398e+00  3.003398e+00  4.577167e+01         27600         28417
  1.388756e+00  1.388756e+00  4.576901e+01         27700         28520
  1.156292e+00  1.156292e+00  4.576477e+01         27800         28623
  6.960745e+00  6.960745e+00  4.575905e+01         27900         28725
  1.123714e+00  1.123714e+00  4.575453e+01         28000         28828
  1.824811e+00  1.824811e+00  4.574765e+01         28100         28931
  5.059755e+00  5.059755e+00  4.573869e+01         28200         29035
  2.480191e+00  2.480191e+00  4.572839e+01         28300         29136
  2.391834e+00  2.391834e+00  4.572126e+01         28400         29239
  2.863214e+00  2.863214e+00  4.571744e+01         28500         29340
  3.111854e+00  3.111854e+00  4.571447e+01         28600         29443
  2.206950e+00  2.206950e+00  4.571224e+01         28700         29546
  1.322580e+00  1.322580e+00  4.571027e+01         28800         29649
  3.334162e+00  3.334162e+00  4.570780e+01         28900         29751
  5.387133e-01  5.387133e-01  4.570541e+01         29000         29853
  2.885904e+00  2.885904e+00  4.570290e+01         29100         29957
  1.676814e+00  1.676814e+00  4.569913e+01         29200         30060
  1.346032e+00  1.346032e+00  4.569512e+01         29300         30160
  1.062734e+00  1.062734e+00  4.569091e+01         29400         30262
  3.591995e+00  3.591995e+00  4.568616e+01         29500         30364
  1.693836e+00  1.693836e+00  4.568097e+01         29600         30468
  1.400103e+00  1.400103e+00  4.567709e+01         29700         30571
  5.991798e-01  5.991798e-01  4.567300e+01         29800         30676
  7.676164e-01  7.676164e-01  4.566999e+01         29900         30779
  2.375952e+00  2.375952e+00  4.566764e+01         30000         30883
  3.384640e+00  3.384640e+00  4.566611e+01         30100         30986
  2.774695e+00  2.774695e+00  4.566399e+01         30200         31091
  2.773004e+00  2.773004e+00  4.566118e+01         30300         31196
  1.044521e+00  1.044521e+00  4.565926e+01         30400         31302
  1.821341e+00  1.821341e+00  4.565738e+01         30500         31406
  1.389698e+00  1.389698e+00  4.565526e+01         30600         31508
  2.001663e+00  2.001663e+00  4.565400e+01         30700         31611
  2.859876e+00  2.859876e+00  4.565302e+01         30800         31714
  6.256826e-01  6.256826e-01  4.565213e+01         30900         31817
  9.854180e-01  9.854180e-01  4.565115e+01         31000         31922
  2.488476e+00  2.488476e+00  4.565009e+01         31100         32023
  2.208982e+00  2.208982e+00  4.564841e+01         31200         32126
  1.638981e+00  1.638981e+00  4.564590e+01         31300         32227
  1.409929e+00  1.409929e+00  4.564372e+01         31400         32329
  8.480394e-01  8.480394e-01  4.564220e+01         31500         32431
  7.245659e-01  7.245659e-01  4.564064e+01         31600         32533
  1.166957e+00  1.166957e+00  4.563928e+01         31700         32634
  5.810548e-01  5.810548e-01  4.563837e+01         31800         32737
  2.677848e+00  2.677848e+00  4.563742e+01         31900         32839
  2.371924e+00  2.371924e+00  4.563650e+01         32000         32941
  6.617880e-01  6.617880e-01  4.563563e+01         32100         33045
  1.034298e+00  1.034298e+00  4.563505e+01         32200         33149
  2.651975e-01  2.651975e-01  4.563449e+01         32300         33254
  1.768440e+00  1.768440e+00  4.563355e+01         32400         33356
  1.245050e+00  1.245050e+00  4.563206e+01         32500         33458
  3.312604e+00  3.312604e+00  4.563011e+01         32600         33562
  6.554529e-01  6.554529e-01  4.562832e+01         32700         33662
  1.660113e+00  1.660113e+00  4.562634e+01         32800         33766
  1.418758e+00  1.418758e+00  4.562414e+01         32900         33870
  2.415273e+00  2.415273e+00  4.562197e+01         33000         33970
  1.482617e+00  1.482617e+00  4.561911e+01         33100         34072
  1.256722e+00  1.256722e+00  4.561741e+01         33200         34176
  1.487768e+00  1.487768e+00  4.561549e+01         33300         34279
  1.466202e+00  1.466202e+00  4.561297e+01         33400         34385
  1.123672e+00  1.123672e+00  4.561057e+01         33500         34486
  1.760423e+00  1.760423e+00  4.560808e+01         33600         34587
  1.417144e+00  1.417144e+00  4.560446e+01         33700         34688
  2.516909e+00  2.516909e+00  4.560010e+01         33800         34792
  1.820464e+00  1.820464e+00  4.559599e+01         33900         34895
  9.369466e-01  9.369466e-01  4.559331e+01         34000         34999
  1.301294e+00  1.301294e+00  4.559194e+01         34100         35101
  6.395922e-01  6.395922e-01  4.559099e+01         34200         35203
  4.781770e-01  4.781770e-01  4.559042e+01         34300         35306
  9.288611e-01  9.288611e-01  4.558999e+01         34400         35409
  9.477881e-01  9.477881e-01  4.558940e+01         34500         35513
  1.256020e+00  1.256020e+00  4.558853e+01         34600         35614
  7.579479e-01  7.579479e-01  4.558761e+01         34700         35716
  1.621141e+00  1.621141e+00  4.558644e+01         34800         35819
  5.075332e+00  5.075332e+00  4.558470e+01         34900         35923
  1.774418e+00  1.774418e+00  4.558254e+01         35000         36025
  1.294149e+00  1.294149e+00  4.558060e+01         35100         36128
  9.468670e-01  9.468670e-01  4.557922e+01         35200         36231
  1.696274e+00  1.696274e+00  4.557693e+01         35300         36333
  6.389184e-01  6.389184e-01  4.557442e+01         35400         36435
  1.076931e+00  1.076931e+00  4.557177e+01         35500         36538
  2.529257e+00  2.529257e+00  4.556958e+01         35600         36638
  1.554209e+00  1.554209e+00  4.556684e+01         35700         36742
  1.045435e+00  1.045435e+00  4.556459e+01         35800         36844
  1.181589e+00  1.181589e+00  4.556320e+01         35900         36947
  5.913195e-01  5.913195e-01  4.556178e+01         36000         37048
  1.747050e+00  1.747050e+00  4.556008e+01         36100         37150
  1.003638e+00  1.003638e+00  4.555819e+01         36200         37253
  6.664632e-01  6.664632e-01  4.555664e+01         36300         37354
  8.994593e-01  8.994593e-01  4.555542e+01         36400         37457
  4.597443e-01  4.597443e-01  4.555444e+01         36500         37560
  9.424215e-01  9.424215e-01  4.555370e+01         36600         37662
  1.153775e+00  1.153775e+00  4.555280e+01         36700         37764
  2.624016e+00  2.624016e+00  4.555162e+01         36800         37867
  1.902905e+00  1.902905e+00  4.555094e+01         36900         37970
  1.779650e+00  1.779650e+00  4.555039e+01         37000         38074
  8.794287e-01  8.794287e-01  4.554983e+01         37100         38176
  9.774613e-01  9.774613e-01  4.554909e+01         37200         38279
  1.058036e+00  1.058036e+00  4.554822e+01         37300         38383
  1.758645e+00  1.758645e+00  4.554730e+01         37400         38485
  1.325999e+00  1.325999e+00  4.554598e+01         37500         38585
  3.167992e+00  3.167992e+00  4.554466e+01         37600         38687
  4.944219e-01  4.944219e-01  4.554316e+01         37700         38791
  9.807957e-01  9.807957e-01  4.554155e+01         37800         38894
  2.099532e+00  2.099532e+00  4.553907e+01         37900         38994
  1.608894e+00  1.608894e+00  4.553577e+01         38000         39097
  1.754767e+00  1.754767e+00  4.553045e+01         38100         39202
  3.422699e+00  3.422699e+00  4.552419e+01         38200         39306
  1.701422e+00  1.701422e+00  4.551852e+01         38300         39409
  2.293623e+00  2.293623e+00  4.551259e+01         38400         39511
  2.901680e+00  2.901680e+00  4.550647e+01         38500         39612
  3.658059e+00  3.658059e+00  4.549900e+01         38600         39715
  2.985218e+00  2.985218e+00  4.549278e+01         38700         39818
  1.561745e+00  1.561745e+00  4.548809e+01         38800         39925
  2.000055e+00  2.000055e+00  4.548557e+01         38900         40027
  1.832887e+00  1.832887e+00  4.548316e+01         39000         40127
  1.450639e+00  1.450639e+00  4.548062e+01         39100         40230
  1.095688e+00  1.095688e+00  4.547879e+01         39200         40331
  4.693758e-01  4.693758e-01  4.547772e+01         39300         40433
  1.075009e+00  1.075009e+00  4.547657e+01         39400         40534
  9.168678e-01  9.168678e-01  4.547563e+01         39500         40640
  3.494411e+00  3.494411e+00  4.547440e+01         39600         40742
  4.495166e+00  4.495166e+00  4.547281e+01         39700         40844
  8.018354e-01  8.018354e-01  4.547046e+01         39800         40948
  2.102862e+00  2.102862e+00  4.546575e+01         39900         41050
  2.597812e+00  2.597812e+00  4.545740e+01         40000         41153
  2.612421e+00  2.612421e+00  4.545101e+01         40100         41255
  3.590115e+00  3.590115e+00  4.544612e+01         40200         41356
  3.670162e+00  3.670162e+00  4.544204e+01         40300         41457
  4.075266e+00  4.075266e+00  4.543947e+01         40400         41562
  5.945356e-01  5.945356e-01  4.543776e+01         40500         41666
  4.610839e+00  4.610839e+00  4.543473e+01         40600         41771
  1.566232e+00  1.566232e+00  4.542940e+01         40700         41873
  1.955843e+00  1.955843e+00  4.542500e+01         40800         41977
  3.052520e+00  3.052520e+00  4.542223e+01         40900         42082
  1.638459e+00  1.638459e+00  4.542035e+01         41000         42185
  8.016737e-01  8.016737e-01  4.541831e+01         41100         42289
  1.174638e+00  1.174638e+00  4.541689e+01         41200         42393
  1.465997e+00  1.465997e+00  4.541559e+01         41300         42495
  4.353587e-01  4.353587e-01  4.541454e+01         41400         42600
  1.255974e+00  1.255974e+00  4.541365e+01         41500         42704
  6.651420e-01  6.651420e-01  4.541274e+01         41600         42806
  7.486781e-01  7.486781e-01  4.541148e+01         41700         42909
  1.211126e+00  1.211126e+00  4.541033e+01         41800         43013
  1.606577e+00  1.606577e+00  4.540904e+01         41900         43113
  4.154962e+00  4.154962e+00  4.540764e+01         42000         43217
  1.068932e+00  1.068932e+00  4.540648e+01         42100         43319
  7.307799e-01  7.307799e-01  4.540518e+01         42200         43423
  4.751585e-01  4.751585e-01  4.540396e+01         42300         43526
  8.703356e-01  8.703356e-01  4.540292e+01         42400         43630
  1.718459e+00  1.718459e+00  4.540219e+01         42500         43731
  2.353784e+00  2.353784e+00  4.540128e+01         42600         43835
  1.478486e+00  1.478486e+00  4.540027e+01         42700         43937
  8.255935e-01  8.255935e-01  4.539920e+01         42800         44040
  1.296924e+00  1.296924e+00  4.539750e+01         42900         44143
  4.339652e-01  4.339652e-01  4.539542e+01         43000         44247
  1.114255e+00  1.114255e+00  4.539362e+01         43100         44348
  1.106477e+00  1.106477e+00  4.539241e+01         43200         44451
  4.093767e-01  4.093767e-01  4.539131e+01         43300         44554
  8.532520e-01  8.532520e-01  4.539030e+01         43400         44657
  2.320662e+00  2.320662e+00  4.538871e+01         43500         44760
  1.121317e+00  1.121317e+00  4.538634e+01         43600         44865
  5.582287e-01  5.582287e-01  4.538399e+01         43700         44966
  1.220246e+00  1.220246e+00  4.538232e+01         43800         45069
  1.552914e+00  1.552914e+00  4.538074e+01         43900         45174
  2.713417e+00  2.713417e+00  4.537837e+01         44000         45278
  2.051120e+00  2.051120e+00  4.537530e+01         44100         45381
  7.154541e-01  7.154541e-01  4.537205e+01         44200         45483
  4.601626e+00  4.601626e+00  4.536912e+01         44300         45586
  1.113687e+00  1.113687e+00  4.536728e+01         44400         45688
  1.422197e+00  1.422197e+00  4.536564e+01         44500         45791
  5.178749e-01  5.178749e-01  4.536431e+01         44600         45896
  6.357540e-01  6.357540e-01  4.536332e+01         44700         46002
  1.860640e+00  1.860640e+00  4.536214e+01         44800         46105
  2.927504e+00  2.927504e+00  4.536136e+01         44900         46208
  6.360323e-01  6.360323e-01  4.536066e+01         45000         46314
  9.256629e-01  9.256629e-01  4.535994e+01         45100         46418
